1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_ALT_FU,FC_ATT_ROL,FC_ATT_PIT,FC_ATT_YAW,FC_Votage,FC_SenserTMP,FC_CTRLOUT_PWM1,FC_CTRLOUT_PWM2,FC_CTRLOUT_PWM3,FC_CTRLOUT_PWM4,
-25,56,1363,-3,0,0,-129,650,-332,265.66,-1.32,2.28,-1.19,87.51,15.55,38.6,0,0,0,0,
-25,56,1363,-3,0,0,-131,647,-328,265.67,-1.32,2.28,-1.19,87.51,15.55,38.6,0,0,0,0,
-25,56,1363,-3,0,0,-131,647,-328,265.67,-1.32,2.27,-1.19,87.52,15.55,38.6,0,0,0,0,
-25,56,1363,-3,0,0,-131,647,-328,265.67,-1.32,2.27,-1.19,87.52,15.55,38.6,0,0,0,0,
-25,56,1363,-3,0,0,-131,647,-328,265.67,-1.32,2.27,-1.19,87.52,15.55,38.6,0,0,0,0,
-25,56,1363,-3,0,0,-131,647,-328,265.67,-1.32,2.27,-1.19,87.52,15.55,38.6,0,0,0,0,
-27,51,1364,0,0,-1,-131,647,-328,265.67,-1.32,2.27,-1.19,87.52,15.55,38.6,0,0,0,0,
-27,51,1364,0,0,-1,-131,647,-328,265.67,-1.32,2.27,-1.19,87.53,15.55,38.6,0,0,0,0,
-27,51,1364,0,0,-1,-131,647,-328,265.67,-1.32,2.27,-1.19,87.53,15.55,38.6,0,0,0,0,
-23,51,1366,-3,-1,0,-131,647,-328,265.67,-1.32,2.27,-1.19,87.53,15.55,38.6,0,0,0,0,
-23,51,1366,-3,-1,0,-130,652,-339,265.64,-1.32,2.27,-1.19,87.53,15.55,38.6,0,0,0,0,
-23,51,1366,-3,-1,0,-130,652,-339,265.64,-1.32,2.28,-1.19,87.54,15.55,38.6,0,0,0,0,
-23,51,1366,-3,-1,0,-130,652,-339,265.64,-1.32,2.28,-1.19,87.54,15.55,38.6,0,0,0,0,
-23,51,1366,-3,-1,0,-130,652,-339,265.64,-1.32,2.28,-1.19,87.54,15.55,38.6,0,0,0,0,
-23,55,1359,0,0,-1,-130,652,-339,265.64,-1.32,2.28,-1.19,87.54,15.55,38.6,0,0,0,0,
-23,55,1359,0,0,-1,-130,652,-339,265.64,-1.32,2.28,-1.19,87.55,15.55,38.6,0,0,0,0,
-23,55,1359,0,0,-1,-130,652,-339,265.64,-1.32,2.28,-1.19,87.55,15.55,38.6,0,0,0,0,
-25,53,1367,0,1,0,-130,652,-339,265.64,-1.32,2.28,-1.19,87.55,15.55,38.6,0,0,0,0,
-25,53,1367,0,1,0,-130,652,-339,265.64,-1.32,2.28,-1.19,87.55,15.55,38.6,0,0,0,0,
-24,51,1366,-4,-1,0,-130,652,-339,265.64,-1.32,2.28,-1.19,87.55,15.55,38.6,0,0,0,0,
-24,51,1366,-4,-1,0,-132,652,-331,265.66,-1.32,2.28,-1.19,87.55,15.55,38.6,0,0,0,0,
-24,51,1366,-4,-1,0,-132,652,-331,265.66,-1.32,2.28,-1.19,87.56,15.55,38.6,0,0,0,0,
-24,51,1366,-4,-1,0,-132,652,-331,265.66,-1.33,2.28,-1.19,87.56,15.55,38.6,0,0,0,0,
-24,51,1366,-4,-1,0,-132,652,-331,265.66,-1.33,2.28,-1.19,87.56,15.55,38.6,0,0,0,0,
-24,56,1369,-6,0,-1,-132,652,-331,265.66,-1.33,2.28,-1.19,87.56,15.55,38.6,0,0,0,0,
