1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_ALT_FU,FC_ATT_ROL,FC_ATT_PIT,FC_ATT_YAW,FC_Votage,FC_SenserTMP,FC_CTRLOUT_PWM1,FC_CTRLOUT_PWM2,FC_CTRLOUT_PWM3,FC_CTRLOUT_PWM4,
-62,72,1356,-99,-13,60,-112,576,-399,266.19,-0.53,1.6,-0.96,94.08,14.9,40.4,5165,6278,5878,5723,
-15,30,1365,68,13,15,-112,576,-399,266.19,-0.53,1.6,-0.96,94.08,14.9,40.4,5165,6278,5878,5723,
-15,30,1365,68,13,15,-103,576,-394,266.23,-0.53,1.6,-0.96,94.08,14.9,40.4,5165,6278,5878,5723,
-15,30,1365,68,13,15,-103,576,-394,266.23,-0.53,1.55,-0.93,94.03,14.9,40.4,5165,6278,5878,5723,
-15,30,1365,68,13,15,-103,576,-394,266.23,-0.53,1.55,-0.93,94.03,14.9,40.4,5165,6278,5878,5723,
-15,30,1365,68,13,15,-103,576,-394,266.23,-0.53,1.55,-0.93,94.03,14.9,40.4,5975,5834,5030,6136,
-9,36,1400,150,31,1,-103,576,-394,266.23,-0.53,1.55,-0.93,94.03,14.9,40.4,5975,5834,5030,6136,
-9,36,1400,150,31,1,-103,576,-394,266.23,-0.53,1.57,-0.91,93.97,14.9,40.4,5975,5834,5030,6136,
-9,36,1400,150,31,1,-103,576,-394,266.23,-0.53,1.57,-0.91,93.97,14.9,40.4,5287,6115,5720,5844,
-47,71,1298,0,35,-2,-103,576,-394,266.23,-0.53,1.57,-0.91,93.97,14.9,40.4,5287,6115,5720,5844,
-47,71,1298,0,35,-2,-103,576,-394,266.23,-0.53,1.57,-0.91,93.97,14.9,40.4,5284,6186,5765,5782,
-24,34,1343,-4,0,36,-103,576,-394,266.23,-0.53,1.57,-0.91,93.97,14.9,40.4,5284,6186,5765,5782,
-24,34,1343,-4,0,36,-104,588,-378,266.22,-0.53,1.57,-0.91,93.97,14.9,40.4,5284,6186,5765,5782,
-24,34,1343,-4,0,36,-104,588,-378,266.22,-0.53,1.51,-0.89,93.91,14.9,40.4,5284,6186,5765,5782,
-24,34,1343,-4,0,36,-104,588,-378,266.22,-0.53,1.51,-0.89,93.91,14.9,40.4,5284,6186,5765,5782,
-24,34,1343,-4,0,36,-104,588,-378,266.22,-0.53,1.51,-0.89,93.91,14.9,40.4,6175,5775,4915,6287,
-28,53,1358,-29,-55,63,-104,588,-378,266.22,-0.53,1.51,-0.89,93.91,14.9,40.4,6175,5775,4915,6287,
-28,53,1358,-29,-55,63,-104,588,-378,266.22,-0.53,1.62,-0.92,93.87,14.9,40.4,6175,5775,4915,6287,
-28,53,1358,-29,-55,63,-104,588,-378,266.22,-0.53,1.62,-0.92,93.87,14.9,40.4,5387,6197,5718,5831,
-20,57,1337,-137,-24,68,-104,588,-378,266.22,-0.53,1.62,-0.92,93.87,14.9,40.4,5387,6197,5718,5831,
-20,57,1337,-137,-24,68,-96,573,-375,266.15,-0.53,1.62,-0.92,93.87,14.9,40.4,5387,6197,5718,5831,
-20,57,1337,-137,-24,68,-96,573,-375,266.15,-0.53,1.59,-0.91,93.8,14.9,40.4,5387,6197,5718,5831,
-20,57,1337,-137,-24,68,-96,573,-375,266.15,-0.52,1.59,-0.91,93.8,14.9,40.4,5387,6197,5718,5831,
-20,57,1337,-137,-24,68,-96,573,-375,266.15,-0.52,1.59,-0.91,93.8,14.9,40.4,5717,6134,5535,5975,
-10,25,1403,3,13,50,-96,573,-375,266.15,-0.52,1.59,-0.91,93.8,14.9,40.4,5717,6134,5535,5975,
-10,25,1403,3,13,50,-96,573,-375,266.15,-0.52,1.71,-0.96,93.78,14.9,40.4,5717,6134,5535,5975,
-10,25,1403,3,13,50,-96,573,-375,266.15,-0.52,1.71,-0.96,93.78,14.9,40.4,6106,5693,4939,6243,
-20,42,1376,127,28,31,-96,573,-375,266.15,-0.52,1.71,-0.96,93.78,14.9,40.4,6106,5693,4939,6243,
-20,42,1376,127,28,31,-96,573,-375,266.15,-0.52,1.71,-0.96,93.78,14.9,40.4,5122,6273,5980,5657,
-13,52,1340,87,47,4,-96,573,-375,266.15,-0.52,1.71,-0.96,93.78,14.9,40.4,5122,6273,5980,5657,
-13,52,1340,87,47,4,-96,569,-380,266.2,-0.52,1.71,-0.96,93.78,14.9,40.4,5122,6273,5980,5657,
-13,52,1340,87,47,4,-96,569,-380,266.2,-0.52,1.76,-0.99,93.69,14.9,40.4,5122,6273,5980,5657,
-13,52,1340,87,47,4,-96,569,-380,266.2,-0.52,1.76,-0.99,93.69,14.9,40.4,5122,6273,5980,5657,
-13,52,1340,87,47,4,-96,569,-380,266.2,-0.52,1.76,-0.99,93.69,14.86,40.4,5122,6273,5980,5657,
-13,52,1340,87,47,4,-96,569,-380,266.2,-0.52,1.76,-0.99,93.69,14.86,40.4,5636,6088,5512,5866,
1,40,1372,121,98,7,-96,569,-380,266.2,-0.52,1.76,-0.99,93.69,14.86,40.4,5636,6088,5512,5866,
1,40,1372,121,98,7,-96,569,-380,266.2,-0.52,1.76,-1.01,93.63,14.86,40.4,5636,6088,5512,5866,
1,40,1372,121,98,7,-96,569,-380,266.2,-0.52,1.76,-1.01,93.63,14.86,40.4,5978,5773,5109,6181,
-41,68,1356,-10,32,56,-96,569,-380,266.2,-0.52,1.76,-1.01,93.63,14.86,40.4,5978,5773,5109,6181,
-41,68,1356,-10,32,56,-117,575,-398,266.19,-0.52,1.76,-1.01,93.63,14.86,40.4,5978,5773,5109,6181,
-41,68,1356,-10,32,56,-117,575,-398,266.19,-0.52,1.84,-1.06,93.57,14.86,40.4,5978,5773,5109,6181,
-41,68,1356,-10,32,56,-117,575,-398,266.19,-0.52,1.84,-1.06,93.57,14.86,40.4,5978,5773,5109,6181,
-41,68,1356,-10,32,56,-117,575,-398,266.19,-0.52,1.84,-1.06,93.57,14.86,40.4,5251,6262,5919,5709,
-27,50,1376,-136,-48,65,-117,575,-398,266.19,-0.52,1.84,-1.06,93.57,14.86,40.4,5251,6262,5919,5709,
-27,50,1376,-136,-48,65,-117,575,-398,266.19,-0.52,1.86,-1.08,93.51,14.86,40.4,5251,6262,5919,5709,
-27,50,1376,-136,-48,65,-117,575,-398,266.19,-0.52,1.86,-1.08,93.51,14.86,40.4,6050,5877,5069,6041,
-10,37,1383,19,-19,55,-117,575,-398,266.19,-0.52,1.86,-1.08,93.51,14.86,40.4,6050,5877,5069,6041,
-10,37,1383,19,-19,55,-117,575,-398,266.19,-0.52,1.86,-1.08,93.51,14.86,40.4,5927,5824,5170,6044,
-37,35,1401,54,40,42,-117,575,-398,266.19,-0.52,1.86,-1.08,93.51,14.86,40.4,5927,5824,5170,6044,
-37,35,1401,54,40,42,-112,571,-414,266.16,-0.52,1.86,-1.08,93.51,14.86,40.4,5927,5824,5170,6044,
-37,35,1401,54,40,42,-112,571,-414,266.16,-0.52,1.95,-1.13,93.43,14.86,40.4,5927,5824,5170,6044,
-37,35,1401,54,40,42,-112,571,-414,266.16,-0.52,1.95,-1.13,93.43,14.86,40.4,5927,5824,5170,6044,
-37,35,1401,54,40,42,-112,571,-414,266.16,-0.52,1.95,-1.13,93.43,14.86,40.4,5154,6250,6008,5639,
-30,64,1292,103,87,13,-112,571,-414,266.16,-0.52,1.95,-1.13,93.43,14.86,40.4,5154,6250,6008,5639,
-30,64,1292,103,87,13,-112,571,-414,266.16,-0.52,1.92,-1.1,93.37,14.86,40.4,5154,6250,6008,5639,
-30,64,1292,103,87,13,-112,571,-414,266.16,-0.52,1.92,-1.1,93.37,14.86,40.4,5978,5860,5259,6096,
-19,66,1343,147,47,2,-112,571,-414,266.16,-0.52,1.92,-1.1,93.37,14.86,40.4,5978,5860,5259,6096,
-19,66,1343,147,47,2,-111,562,-418,266.2,-0.52,1.92,-1.1,93.37,14.86,40.4,5978,5860,5259,6096,
-19,66,1343,147,47,2,-111,562,-418,266.2,-0.52,2.03,-1.14,93.31,14.86,40.4,5978,5860,5259,6096,
-19,66,1343,147,47,2,-111,562,-418,266.2,-0.52,2.03,-1.14,93.31,14.86,40.4,5978,5860,5259,6096,
-19,66,1343,147,47,2,-111,562,-418,266.2,-0.52,2.03,-1.14,93.31,14.86,40.4,5693,6037,5553,5939,
-42,61,1342,-106,-25,46,-111,562,-418,266.2,-0.52,2.03,-1.14,93.31,14.86,40.4,5693,6037,5553,5939,
-42,61,1342,-106,-25,46,-111,562,-418,266.2,-0.52,1.97,-1.14,93.25,14.86,40.4,5693,6037,5553,5939,
-42,61,1342,-106,-25,46,-111,562,-418,266.2,-0.52,1.97,-1.14,93.25,14.86,40.4,5465,6239,5831,5783,
-10,48,1381,-133,-23,82,-111,562,-418,266.2,-0.52,1.97,-1.14,93.25,14.86,40.4,5465,6239,5831,5783,
-10,48,1381,-133,-23,82,-111,562,-418,266.2,-0.52,1.97,-1.14,93.25,14.86,40.4,6296,5709,4927,6266,
-28,34,1387,62,-36,57,-111,562,-418,266.2,-0.52,1.97,-1.14,93.25,14.86,40.4,6296,5709,4927,6266,
-28,34,1387,62,-36,57,-108,565,-410,266.19,-0.52,1.97,-1.14,93.25,14.86,40.4,6296,5709,4927,6266,
-28,34,1387,62,-36,57,-108,565,-410,266.19,-0.52,2.05,-1.15,93.17,14.86,40.4,6296,5709,4927,6266,
-28,34,1387,62,-36,57,-108,565,-410,266.19,-0.52,2.05,-1.15,93.17,14.86,40.4,6296,5709,4927,6266,
-28,34,1387,62,-36,57,-108,565,-410,266.19,-0.52,2.05,-1.15,93.17,14.86,40.4,5524,6112,5707,5807,
-41,50,1368,8,15,28,-108,565,-410,266.19,-0.52,2.05,-1.15,93.17,14.86,40.4,5524,6112,5707,5807,
-41,50,1368,8,15,28,-108,565,-410,266.19,-0.52,2.03,-1.16,93.12,14.86,40.4,5524,6112,5707,5807,
-41,50,1368,8,15,28,-108,565,-410,266.19,-0.52,2.03,-1.16,93.12,14.86,40.4,5449,6218,5853,5723,
-20,38,1396,45,74,26,-108,565,-410,266.19,-0.52,2.03,-1.16,93.12,14.86,40.4,5449,6218,5853,5723,
-20,38,1396,45,74,26,-101,570,-400,266.19,-0.52,2.03,-1.16,93.12,14.86,40.4,5449,6218,5853,5723,
-20,38,1396,45,74,26,-101,570,-400,266.19,-0.52,2.03,-1.17,93.06,14.86,40.4,5449,6218,5853,5723,
-20,38,1396,45,74,26,-101,570,-400,266.19,-0.52,2.03,-1.17,93.06,14.86,40.4,5449,6218,5853,5723,
-20,38,1396,45,74,26,-101,570,-400,266.19,-0.52,2.03,-1.17,93.06,14.86,40.4,6125,5655,5045,6203,
-18,28,1409,170,52,-2,-101,570,-400,266.19,-0.52,2.03,-1.17,93.06,14.86,40.4,6125,5655,5045,6203,
-18,28,1409,170,52,-2,-101,570,-400,266.19,-0.52,2.04,-1.16,93,14.86,40.4,6125,5655,5045,6203,
-18,28,1409,170,52,-2,-101,570,-400,266.19,-0.52,2.04,-1.16,93,14.86,40.4,5281,6167,5908,5674,
-27,39,1349,-51,-55,29,-101,570,-400,266.19,-0.52,2.04,-1.16,93,14.86,40.4,5281,6167,5908,5674,
-27,39,1349,-51,-55,29,-101,570,-400,266.19,-0.52,2.04,-1.16,93,14.86,40.4,5735,6082,5463,5781,
-19,55,1352,-113,-20,77,-101,570,-400,266.19,-0.52,2.04,-1.16,93,14.86,40.4,5735,6082,5463,5781,
-19,55,1352,-113,-20,77,-92,571,-386,266.17,-0.52,2.04,-1.16,93,14.86,40.4,5735,6082,5463,5781,
-19,55,1352,-113,-20,77,-92,571,-386,266.17,-0.52,2.01,-1.15,92.94,14.86,40.4,5735,6082,5463,5781,
-19,55,1352,-113,-20,77,-92,571,-386,266.17,-0.52,2.01,-1.15,92.94,14.86,40.4,5735,6082,5463,5781,
-19,55,1352,-113,-20,77,-92,571,-386,266.17,-0.52,2.01,-1.15,92.94,14.88,40.4,5735,6082,5463,5781,
-19,55,1352,-113,-20,77,-92,571,-386,266.17,-0.52,2.01,-1.15,92.94,14.88,40.4,6293,5621,4926,6313,
-55,20,1386,-40,-18,62,-92,571,-386,266.17,-0.52,2.01,-1.15,92.94,14.88,40.4,6293,5621,4926,6313,
-55,20,1386,-40,-18,62,-92,571,-386,266.17,-0.52,2.15,-1.17,92.9,14.88,40.4,6293,5621,4926,6313,
-55,20,1386,-40,-18,62,-92,571,-386,266.17,-0.52,2.15,-1.17,92.9,14.88,40.4,5323,6184,5934,5698,
-25,32,1391,26,-22,24,-92,571,-386,266.17,-0.52,2.15,-1.17,92.9,14.88,40.4,5323,6184,5934,5698,
-25,32,1391,26,-22,24,-115,550,-431,266.24,-0.52,2.15,-1.17,92.9,14.88,40.4,5323,6184,5934,5698,
-25,32,1391,26,-22,24,-115,550,-431,266.24,-0.52,2.05,-1.13,92.85,14.88,40.4,5323,6184,5934,5698,
-25,32,1391,26,-22,24,-115,550,-431,266.24,-0.52,2.05,-1.13,92.85,14.88,40.4,5323,6184,5934,5698,
-25,32,1391,26,-22,24,-115,550,-431,266.24,-0.52,2.05,-1.13,92.85,14.88,40.4,5775,6011,5504,5862,
-15,42,1341,119,50,13,-115,550,-431,266.24,-0.52,2.05,-1.13,92.85,14.88,40.4,5775,6011,5504,5862,
-15,42,1341,119,50,13,-115,550,-431,266.24,-0.52,2.12,-1.12,92.77,14.88,40.4,5775,6011,5504,5862,
-15,42,1341,119,50,13,-115,550,-431,266.24,-0.52,2.12,-1.12,92.77,14.88,40.4,5960,5755,5258,6091,
-56,77,1312,56,29,-2,-115,550,-431,266.24,-0.52,2.12,-1.12,92.77,14.88,40.4,5960,5755,5258,6091,
-56,77,1312,56,29,-2,-115,550,-431,266.24,-0.52,2.12,-1.12,92.77,14.88,40.4,5685,5818,5575,6073,
-41,30,1370,-155,-43,60,-115,550,-431,266.24,-0.52,2.12,-1.12,92.77,14.88,40.4,5685,5818,5575,6073,
-41,30,1370,-155,-43,60,-118,585,-404,266.15,-0.52,2.12,-1.12,92.77,14.88,40.4,5685,5818,5575,6073,
-41,30,1370,-155,-43,60,-118,585,-404,266.15,-0.52,2.05,-1.06,92.73,14.88,40.4,5685,5818,5575,6073,
-41,30,1370,-155,-43,60,-118,585,-404,266.15,-0.52,2.05,-1.06,92.73,14.88,40.4,5685,5818,5575,6073,
-41,30,1370,-155,-43,60,-118,585,-404,266.15,-0.52,2.05,-1.06,92.73,14.88,40.4,6906,5049,4190,6735,
-8,62,1371,-69,-60,49,-118,585,-404,266.15,-0.52,2.05,-1.06,92.73,14.88,40.4,6906,5049,4190,6735,
-8,62,1371,-69,-60,49,-118,585,-404,266.15,-0.52,2.04,-1.09,92.7,14.88,40.4,6906,5049,4190,6735,
-8,62,1371,-69,-60,49,-118,585,-404,266.15,-0.52,2.04,-1.09,92.7,14.88,40.4,5991,5899,5271,5985,
-20,104,1364,-265,-28,35,-118,585,-404,266.15,-0.52,2.04,-1.09,92.7,14.88,40.4,5991,5899,5271,5985,
-20,104,1364,-265,-28,35,-125,549,-449,266.17,-0.52,2.04,-1.09,92.7,14.88,40.4,5991,5899,5271,5985,
-20,104,1364,-265,-28,35,-125,549,-449,266.17,-0.52,1.67,-1.06,92.65,14.88,40.4,5991,5899,5271,5985,
-20,104,1364,-265,-28,35,-125,549,-449,266.17,-0.52,1.67,-1.06,92.65,14.88,40.4,5991,5899,5271,5985,
-20,104,1364,-265,-28,35,-125,549,-449,266.17,-0.52,1.12,-1.08,92.63,14.88,40.4,5991,5899,5271,5985,
-20,104,1364,-265,-28,35,-125,549,-449,266.17,-0.52,1.12,-1.08,92.63,14.88,40.4,6139,5718,5073,6143,
-22,56,1402,-218,2,-16,-125,549,-449,266.17,-0.52,1.12,-1.08,92.63,14.88,40.4,6139,5718,5073,6143,
-22,56,1402,-218,2,-16,-125,549,-449,266.17,-0.52,1.12,-1.08,92.63,14.88,40.4,5456,6027,5762,5812,
-48,36,1364,-436,12,-12,-125,549,-449,266.17,-0.52,1.12,-1.08,92.63,14.88,40.4,5456,6027,5762,5812,
-48,36,1364,-436,12,-12,-116,595,-392,266.24,-0.52,1.12,-1.08,92.63,14.88,40.4,5456,6027,5762,5812,
-48,36,1364,-436,12,-12,-116,595,-392,266.24,-0.52,0.43,-1.01,92.59,14.88,40.4,5456,6027,5762,5812,
-48,36,1364,-436,12,-12,-116,595,-392,266.24,-0.52,0.43,-1.01,92.59,14.88,40.4,5456,6027,5762,5812,
-48,36,1364,-436,12,-12,-116,595,-392,266.24,-0.52,0.43,-1.01,92.59,14.88,40.4,5049,6404,6147,5428,
-26,46,1333,-436,29,-13,-116,595,-392,266.24,-0.52,0.43,-1.01,92.59,14.88,40.4,5049,6404,6147,5428,
-26,46,1333,-436,29,-13,-116,595,-392,266.24,-0.52,-0.17,-0.93,92.57,14.88,40.4,5049,6404,6147,5428,
-26,46,1333,-436,29,-13,-116,595,-392,266.24,-0.52,-0.17,-0.93,92.57,14.88,40.4,6027,5796,5180,6106,
-34,66,1376,-421,-56,31,-116,595,-392,266.24,-0.52,-0.17,-0.93,92.57,14.88,40.4,6027,5796,5180,6106,
-34,66,1376,-421,-56,31,-95,583,-370,266.23,-0.52,-0.17,-0.93,92.57,14.88,40.4,6027,5796,5180,6106,
-34,66,1376,-421,-56,31,-95,583,-370,266.23,-0.52,-0.66,-0.88,92.54,14.88,40.4,6027,5796,5180,6106,
-34,66,1376,-421,-56,31,-95,583,-370,266.23,-0.52,-0.66,-0.88,92.54,14.88,40.4,6027,5796,5180,6106,
-34,66,1376,-421,-56,31,-95,583,-370,266.23,-0.52,-0.66,-0.88,92.54,14.88,40.4,5337,6175,5906,5705,
-36,47,1344,-512,-122,38,-95,583,-370,266.23,-0.52,-0.66,-0.88,92.54,14.88,40.4,5337,6175,5906,5705,
-36,47,1344,-512,-122,38,-95,583,-370,266.23,-0.52,-1.26,-0.83,92.52,14.88,40.4,5337,6175,5906,5705,
-36,47,1344,-512,-122,38,-95,583,-370,266.23,-0.52,-1.26,-0.83,92.52,14.88,40.4,5316,6355,5947,5501,
25,17,1337,-314,-23,15,-95,583,-370,266.23,-0.52,-1.26,-0.83,92.52,14.88,40.4,5316,6355,5947,5501,
25,17,1337,-314,-23,15,-95,583,-370,266.23,-0.52,-1.26,-0.83,92.52,14.88,40.4,6058,5754,5131,6100,
-1,11,1385,-127,55,4,-95,583,-370,266.23,-0.52,-1.26,-0.83,92.52,14.88,40.4,6058,5754,5131,6100,
-1,11,1385,-127,55,4,-104,572,-384,266.19,-0.52,-1.26,-0.83,92.52,14.88,40.4,6058,5754,5131,6100,
-1,11,1385,-127,55,4,-104,572,-384,266.19,-0.52,-1.64,-0.78,92.5,14.88,40.4,6058,5754,5131,6100,
-1,11,1385,-127,55,4,-104,572,-384,266.19,-0.52,-1.64,-0.78,92.5,14.88,40.4,6058,5754,5131,6100,
-1,11,1385,-127,55,4,-104,572,-384,266.19,-0.52,-1.64,-0.78,92.5,14.88,40.4,6058,5754,5131,6100,
-1,11,1385,-127,55,4,-104,572,-384,266.19,-0.52,-1.64,-0.78,92.5,14.88,40.4,5110,6158,6032,5626,
-46,34,1347,-194,-16,8,-104,572,-384,266.19,-0.52,-1.64,-0.78,92.5,14.88,40.4,5110,6158,6032,5626,
-46,34,1347,-194,-16,8,-104,572,-384,266.19,-0.52,-1.94,-0.72,92.46,14.88,40.4,5110,6158,6032,5626,
-46,34,1347,-194,-16,8,-104,572,-384,266.19,-0.52,-1.94,-0.72,92.46,14.88,40.4,5595,6109,5636,5743,
-1,-17,1363,-93,-71,30,-104,572,-384,266.19,-0.52,-1.94,-0.72,92.46,14.88,40.4,5595,6109,5636,5743,
-1,-17,1363,-93,-71,30,-97,600,-349,266.21,-0.52,-1.94,-0.72,92.46,14.88,40.4,5595,6109,5636,5743,
-1,-17,1363,-93,-71,30,-97,600,-349,266.21,-0.52,-2.02,-0.72,92.44,14.88,40.4,5595,6109,5636,5743,
-1,-17,1363,-93,-71,30,-97,600,-349,266.21,-0.52,-2.02,-0.72,92.44,14.88,40.4,5595,6109,5636,5743,
-1,-17,1363,-93,-71,30,-97,600,-349,266.21,-0.52,-2.02,-0.72,92.44,14.88,40.4,6170,5803,5068,6108,
-44,39,1352,45,-38,13,-97,600,-349,266.21,-0.52,-2.02,-0.72,92.44,14.88,40.4,6170,5803,5068,6108,
-44,39,1352,45,-38,13,-97,600,-349,266.21,-0.52,-1.91,-0.73,92.43,14.88,40.4,6170,5803,5068,6108,
-44,39,1352,45,-38,13,-97,600,-349,266.21,-0.52,-1.91,-0.73,92.43,14.88,40.4,5072,6278,6160,5575,
-11,51,1378,51,72,3,-97,600,-349,266.21,-0.52,-1.91,-0.73,92.43,14.88,40.4,5072,6278,6160,5575,
-11,51,1378,51,72,3,-97,600,-349,266.21,-0.52,-1.91,-0.73,92.43,14.88,40.4,5855,5880,5386,5969,
19,25,1407,284,74,-8,-97,600,-349,266.21,-0.52,-1.91,-0.73,92.43,14.88,40.4,5855,5880,5386,5969,
19,25,1407,284,74,-8,-97,584,-376,266.18,-0.52,-1.91,-0.73,92.43,14.88,40.4,5855,5880,5386,5969,
19,25,1407,284,74,-8,-97,584,-376,266.18,-0.52,-1.73,-0.75,92.42,14.88,40.4,5855,5880,5386,5969,
19,25,1407,284,74,-8,-97,584,-376,266.18,-0.52,-1.73,-0.75,92.42,14.88,40.4,5855,5880,5386,5969,
19,25,1407,284,74,-8,-97,584,-376,266.18,-0.52,-1.73,-0.75,92.42,14.88,40.4,5976,5779,5210,6060,
-29,62,1344,122,-34,23,-97,584,-376,266.18,-0.52,-1.73,-0.75,92.42,14.88,40.4,5976,5779,5210,6060,
-29,62,1344,122,-34,23,-97,584,-376,266.18,-0.52,-1.44,-0.79,92.39,14.88,40.4,5976,5779,5210,6060,
-29,62,1344,122,-34,23,-97,584,-376,266.18,-0.52,-1.44,-0.79,92.39,14.88,40.4,5190,6364,6083,5528,
4,35,1361,72,-19,35,-97,584,-376,266.18,-0.52,-1.44,-0.79,92.39,14.88,40.4,5190,6364,6083,5528,
4,35,1361,72,-19,35,-100,579,-381,266.17,-0.52,-1.44,-0.79,92.39,14.88,40.4,5190,6364,6083,5528,
4,35,1361,72,-19,35,-100,579,-381,266.17,-0.52,-1.19,-0.83,92.37,14.88,40.4,5190,6364,6083,5528,
4,35,1361,72,-19,35,-100,579,-381,266.17,-0.52,-1.19,-0.83,92.37,14.88,40.4,5190,6364,6083,5528,
4,35,1361,72,-19,35,-100,579,-381,266.17,-0.52,-1.19,-0.83,92.37,14.88,40.4,6234,5715,5057,6202,
-4,37,1385,355,84,9,-100,579,-381,266.17,-0.52,-1.19,-0.83,92.37,14.88,40.4,6234,5715,5057,6202,
-4,37,1385,355,84,9,-100,579,-381,266.17,-0.52,-0.71,-0.89,92.38,14.88,40.4,6234,5715,5057,6202,
-4,37,1385,355,84,9,-100,579,-381,266.17,-0.52,-0.71,-0.89,92.38,14.88,40.4,5826,5809,5419,6061,
-44,48,1372,347,82,-16,-100,579,-381,266.17,-0.52,-0.71,-0.89,92.38,14.88,40.4,5826,5809,5419,6061,
-44,48,1372,347,82,-16,-100,579,-381,266.17,-0.52,-0.71,-0.89,92.38,14.88,40.4,5134,6294,6093,5518,
-1,13,1388,335,74,-22,-100,579,-381,266.17,-0.52,-0.71,-0.89,92.38,14.88,40.4,5134,6294,6093,5518,
-1,13,1388,335,74,-22,-95,567,-401,266.2,-0.52,-0.71,-0.89,92.38,14.88,40.4,5134,6294,6093,5518,
-1,13,1388,335,74,-22,-95,567,-401,266.2,-0.52,-0.35,-0.93,92.36,14.88,40.4,5134,6294,6093,5518,
-1,13,1388,335,74,-22,-95,567,-401,266.2,-0.52,-0.35,-0.93,92.36,14.88,40.4,5134,6294,6093,5518,
-1,13,1388,335,74,-22,-95,567,-401,266.2,-0.52,-0.35,-0.93,92.36,14.88,40.4,6311,5615,4845,6201,
-15,55,1356,270,2,8,-95,567,-401,266.2,-0.52,-0.35,-0.93,92.36,14.88,40.4,6311,5615,4845,6201,
-15,55,1356,270,2,8,-95,567,-401,266.2,-0.52,-0.01,-1.01,92.33,14.88,40.4,6311,5615,4845,6201,
-15,55,1356,270,2,8,-95,567,-401,266.2,-0.52,-0.01,-1.01,92.33,14.88,40.4,5797,5832,5336,6010,
-61,61,1342,121,-29,39,-95,567,-401,266.2,-0.52,-0.01,-1.01,92.33,14.88,40.4,5797,5832,5336,6010,
-61,61,1342,121,-29,39,-100,559,-411,266.2,-0.52,-0.01,-1.01,92.33,14.88,40.4,5797,5832,5336,6010,
-61,61,1342,121,-29,39,-100,559,-411,266.2,-0.52,0.23,-1.04,92.33,14.88,40.4,5797,5832,5336,6010,
-61,61,1342,121,-29,39,-100,559,-411,266.2,-0.52,0.23,-1.04,92.33,14.88,40.4,5797,5832,5336,6010,
-61,61,1342,121,-29,39,-100,559,-411,266.2,-0.52,0.23,-1.04,92.33,14.88,40.4,5468,6198,5845,5746,
-18,8,1367,236,35,29,-100,559,-411,266.2,-0.52,0.23,-1.04,92.33,14.88,40.4,5468,6198,5845,5746,
-18,8,1367,236,35,29,-100,559,-411,266.2,-0.52,0.66,-1.11,92.33,14.88,40.4,5468,6198,5845,5746,
-18,8,1367,236,35,29,-100,559,-411,266.2,-0.52,0.66,-1.11,92.33,14.88,40.4,6386,5647,4857,6240,
-27,37,1395,399,81,-29,-100,559,-411,266.2,-0.52,0.66,-1.11,92.33,14.88,40.4,6386,5647,4857,6240,
-27,37,1395,399,81,-29,-100,559,-411,266.2,-0.52,0.66,-1.11,92.33,14.88,40.4,5440,6089,5849,5811,
-42,83,1337,184,43,-21,-100,559,-411,266.2,-0.52,0.66,-1.11,92.33,14.88,40.4,5440,6089,5849,5811,
-42,83,1337,184,43,-21,-91,564,-399,266.14,-0.52,0.66,-1.11,92.33,14.88,40.4,5440,6089,5849,5811,
-42,83,1337,184,43,-21,-91,564,-399,266.14,-0.52,1,-1.16,92.31,14.88,40.4,5440,6089,5849,5811,
-42,83,1337,184,43,-21,-91,564,-399,266.14,-0.52,1,-1.16,92.31,14.88,40.4,5440,6089,5849,5811,
-42,83,1337,184,43,-21,-91,564,-399,266.14,-0.52,1,-1.16,92.31,14.86,40.4,5440,6089,5849,5811,
-42,83,1337,184,43,-21,-91,564,-399,266.14,-0.52,1,-1.16,92.31,14.86,40.4,5545,6097,5757,5809,
0,25,1371,171,38,2,-91,564,-399,266.14,-0.52,1,-1.16,92.31,14.86,40.4,5545,6097,5757,5809,
0,25,1371,171,38,2,-91,564,-399,266.14,-0.52,1.2,-1.17,92.31,14.86,40.4,5545,6097,5757,5809,
0,25,1371,171,38,2,-91,564,-399,266.14,-0.52,1.2,-1.17,92.31,14.86,40.4,6363,5512,4815,6355,
-30,34,1373,99,-23,32,-91,564,-399,266.14,-0.52,1.2,-1.17,92.31,14.86,40.4,6363,5512,4815,6355,
-30,34,1373,99,-23,32,-88,569,-392,266.18,-0.52,1.2,-1.17,92.31,14.86,40.4,6363,5512,4815,6355,
-30,34,1373,99,-23,32,-88,569,-392,266.18,-0.52,1.49,-1.18,92.3,14.86,40.4,6363,5512,4815,6355,
-30,34,1373,99,-23,32,-88,569,-392,266.18,-0.52,1.49,-1.18,92.3,14.86,40.4,6363,5512,4815,6355,
-30,34,1373,99,-23,32,-88,569,-392,266.18,-0.52,1.49,-1.18,92.3,14.86,40.4,5359,6175,5854,5691,
-27,69,1362,-41,-58,29,-88,569,-392,266.18,-0.52,1.49,-1.18,92.3,14.86,40.4,5359,6175,5854,5691,
